"date","he","hourlyWind","hourly_dispatch","pool_price","on_peak"
2016-09-06,"01",682.8404,7830.8404,15.25,FALSE
2016-09-06,"02",577.6309,7585.6309,15.25,FALSE
2016-09-06,"03",607.1529,7675.1529,15.02,FALSE
2016-09-06,"04",578.6994,7704.6994,15.14,FALSE
2016-09-06,"05",506.3686,7735.3686,15.25,FALSE
2016-09-06,"06",460.3381,8029.3381,15.29,FALSE
2016-09-06,"07",322.4845,8236.4845,15.43,FALSE
2016-09-06,"08",214.7811,8464.7811,15.47,TRUE
2016-09-06,"09",140.1196,8730.1196,16.41,TRUE
2016-09-06,"10",111.946,8864.946,20.19,TRUE
2016-09-06,"11",223.44,8878.44,21.41,TRUE
2016-09-06,"12",314.3372,8999.3372,21.4,TRUE
2016-09-06,"13",335.8784,8999.8784,19.49,TRUE
2016-09-06,"14",369.7541,9065.7541,19.23,TRUE
2016-09-06,"15",316.7925,9179.7925,21.21,TRUE
2016-09-06,"16",327.1822,9133.1822,21.41,TRUE
2016-09-06,"17",431.8169,9143.8169,20,TRUE
2016-09-06,"18",508.7645,9007.7645,15.47,TRUE
2016-09-06,"19",557.1367,8682.1367,15.39,TRUE
2016-09-06,"20",638.4656,8505.4656,15.33,TRUE
2016-09-06,"21",681.7858,8758.7858,15.29,TRUE
2016-09-06,"22",603.2083,8502.2083,15.36,TRUE
2016-09-06,"23",501.7973,8212.7973,15.26,TRUE
2016-09-06,"24",514.3342,7959.3342,15.26,FALSE
2016-09-07,"01",358.0403,7853.0403,15.25,FALSE
2016-09-07,"02",304.4031,7652.4031,15.25,FALSE
2016-09-07,"03",479.3211,7598.3211,15.12,FALSE
2016-09-07,"04",525.7272,7692.7272,15.06,FALSE
2016-09-07,"05",535.5436,7779.5436,15.06,FALSE
2016-09-07,"06",512.9119,8105.9119,15.26,FALSE
2016-09-07,"07",481.098,8506.098,15.38,FALSE
2016-09-07,"08",529.6228,8527.6228,15.27,TRUE
2016-09-07,"09",457.0569,8570.0569,15.34,TRUE
2016-09-07,"10",489.8449,8487.8449,15.32,TRUE
2016-09-07,"11",501.5933,8791.5933,15.3,TRUE
2016-09-07,"12",490.9065,8824.9065,15.46,TRUE
2016-09-07,"13",556.6365,8941.6365,15.43,TRUE
2016-09-07,"14",597.7622,9019.7622,15.46,TRUE
2016-09-07,"15",607.6738,9064.6738,15.46,TRUE
2016-09-07,"16",650.3028,9028.3028,15.46,TRUE
2016-09-07,"17",661.4251,9039.4251,15.38,TRUE
2016-09-07,"18",723.9769,9068.9769,15.43,TRUE
2016-09-07,"19",777.678,9010.678,15.34,TRUE
2016-09-07,"20",727.0563,8986.0563,15.39,TRUE
2016-09-07,"21",659.7551,8974.7551,15.47,TRUE
2016-09-07,"22",758.7152,8491.7152,15.38,TRUE
2016-09-07,"23",779.5573,8044.5573,14.19,TRUE
2016-09-07,"24",808.1827,7672.1827,15.25,FALSE
2016-09-08,"01",889.8461,7747.8461,13.5,FALSE
2016-09-08,"02",608.8277,7609.8277,13.51,FALSE
2016-09-08,"03",555.9967,7524.9967,13.51,FALSE
2016-09-08,"04",634.7856,7508.7856,13.51,FALSE
2016-09-08,"05",757.8936,7610.8936,13.51,FALSE
2016-09-08,"06",868.5007,7717.5007,13.5,FALSE
2016-09-08,"07",889.2289,8123.2289,14.36,FALSE
2016-09-08,"08",885.0414,8296.0414,13.99,TRUE
2016-09-08,"09",842.4639,8289.4639,14.99,TRUE
2016-09-08,"10",845.6335,8591.6335,15.14,TRUE
2016-09-08,"11",903.722,8586.722,15.25,TRUE
2016-09-08,"12",946.2614,8762.2614,15.25,TRUE
2016-09-08,"13",938.9415,8583.9415,15.22,TRUE
2016-09-08,"14",839.5256,8866.5256,15.26,TRUE
2016-09-08,"15",755.5525,9176.5525,15.42,TRUE
2016-09-08,"16",619.1845,8556.1845,15.45,TRUE
2016-09-08,"17",541.2557,8703.2557,15.41,TRUE
2016-09-08,"18",577.8531,8637.8531,15.46,TRUE
2016-09-08,"19",622.4253,8787.4253,15.31,TRUE
2016-09-08,"20",402.5999,8490.5999,15.47,TRUE
2016-09-08,"21",375.6909,8565.6909,15.72,TRUE
2016-09-08,"22",452.6779,8488.6779,15.58,TRUE
2016-09-08,"23",427.0684,8064.0684,15.44,TRUE
2016-09-08,"24",418.6972,7739.6972,14.57,FALSE
2016-09-09,"01",477.3877,7599.3877,15.26,FALSE
2016-09-09,"02",475.8806,7495.8806,15.25,FALSE
2016-09-09,"03",469.6601,7567.6601,15.25,FALSE
2016-09-09,"04",505.3011,7508.3011,15.25,FALSE
2016-09-09,"05",468.387,7580.387,15.25,FALSE
2016-09-09,"06",394.6898,8084.6898,15.4,FALSE
2016-09-09,"07",363.6999,8497.6999,17.28,FALSE
2016-09-09,"08",348.2924,8478.2924,15.54,TRUE
2016-09-09,"09",280.1827,8602.1827,15.94,TRUE
2016-09-09,"10",146.3929,8585.3929,18.71,TRUE
2016-09-09,"11",77.8164,8725.8164,20.43,TRUE
2016-09-09,"12",164.1483,8764.1483,21.41,TRUE
2016-09-09,"13",273.7921,8775.7921,17.12,TRUE
2016-09-09,"14",391.4053,8787.4053,15.53,TRUE
2016-09-09,"15",470.8185,8718.8185,15.49,TRUE
2016-09-09,"16",539.0148,8662.0148,15.47,TRUE
2016-09-09,"17",592.4193,8753.4193,15.48,TRUE
2016-09-09,"18",590.4857,8591.4857,15.51,TRUE
2016-09-09,"19",664.4799,8421.4799,15.47,TRUE
2016-09-09,"20",779.1799,8328.1799,15.45,TRUE
2016-09-09,"21",1000.2912,8540.2912,15.38,TRUE
2016-09-09,"22",1160.2807,8235.2807,15.32,TRUE
2016-09-09,"23",1158.3076,8121.3076,15.25,TRUE
2016-09-09,"24",1069.0418,7852.0418,15.35,FALSE
2016-09-10,"01",1058.3172,7867.3172,15.25,FALSE
2016-09-10,"02",1081.4611,7717.4611,14.13,FALSE
2016-09-10,"03",1004.825,7555.825,14.79,FALSE
2016-09-10,"04",1043.6702,7594.6702,13.51,FALSE
2016-09-10,"05",1054.1754,7595.1754,13.51,FALSE
2016-09-10,"06",1076.5353,7671.5353,13.51,FALSE
2016-09-10,"07",1036.471,7855.471,15.05,FALSE
2016-09-10,"08",1012.1555,7902.1555,15.26,TRUE
2016-09-10,"09",1062.5283,8142.5283,15.26,TRUE
2016-09-10,"10",940.9984,8192.9984,15.37,TRUE
2016-09-10,"11",894.5693,8382.5693,15.43,TRUE
2016-09-10,"12",899.8473,8552.8473,15.45,TRUE
2016-09-10,"13",938.054,8412.054,15.57,TRUE
2016-09-10,"14",958.1589,8398.1589,15.46,TRUE
2016-09-10,"15",938.2643,8502.2643,15.5,TRUE
2016-09-10,"16",874.8064,8457.8064,16.32,TRUE
2016-09-10,"17",878.8744,8384.8744,16.4,TRUE
2016-09-10,"18",1020.0314,8403.0314,15.47,TRUE
2016-09-10,"19",1055.5011,8243.5011,15.38,TRUE
2016-09-10,"20",999.9691,8052.9691,15.25,TRUE
2016-09-10,"21",924.7457,8294.7457,15.41,TRUE
2016-09-10,"22",893.105,8258.105,15.38,TRUE
2016-09-10,"23",651.9181,8166.9181,15.58,TRUE
2016-09-10,"24",400.8957,7945.8957,15.25,FALSE
2016-09-11,"01",467.9066,7538.9066,15.55,FALSE
2016-09-11,"02",588.8991,7503.8991,15.3,FALSE
2016-09-11,"03",636.0568,7532.0568,15.25,FALSE
2016-09-11,"04",614.9358,7459.9358,15.25,FALSE
2016-09-11,"05",701.8536,7366.8536,13.72,FALSE
2016-09-11,"06",574.9912,7489.9912,15.11,FALSE
2016-09-11,"07",591.4349,7666.4349,15.31,FALSE
2016-09-11,"08",444.6141,7715.6141,15.38,FALSE
2016-09-11,"09",487.2102,7926.2102,15.74,FALSE
2016-09-11,"10",601.7126,8233.7126,16.13,FALSE
2016-09-11,"11",768.0812,8295.0812,15.86,FALSE
2016-09-11,"12",745.2165,8364.2165,16.13,FALSE
2016-09-11,"13",742.2943,8373.2943,16.09,FALSE
2016-09-11,"14",789.8266,8257.8266,16.09,FALSE
2016-09-11,"15",819.6472,8455.6472,17.05,FALSE
2016-09-11,"16",675.8381,8494.8381,21.1,FALSE
2016-09-11,"17",679.8307,8664.8307,21.72,FALSE
2016-09-11,"18",565.8926,8395.8926,26.46,FALSE
2016-09-11,"19",593.1498,8203.1498,16.69,FALSE
2016-09-11,"20",622.8662,8288.8662,18.73,FALSE
2016-09-11,"21",736.3789,8343.3789,16.45,FALSE
2016-09-11,"22",733.316,8269.316,16.3,FALSE
2016-09-11,"23",706.0287,7903.0287,16.55,FALSE
2016-09-11,"24",697.1379,7964.1379,15.5,FALSE
2016-09-12,"01",619.5078,7682.5078,15.84,FALSE
2016-09-12,"02",534.7899,7854.7899,15.49,FALSE
2016-09-12,"03",328.1021,7728.1021,15.5,FALSE
2016-09-12,"04",241.7574,7712.7574,15.48,FALSE
2016-09-12,"05",192.493,7704.493,16.02,FALSE
2016-09-12,"06",225.5941,7632.5941,16.18,FALSE
2016-09-12,"07",228.3962,8009.3962,17.39,FALSE
2016-09-12,"08",212.6025,8285.6025,21.21,TRUE
2016-09-12,"09",128.4273,8719.4273,23.28,TRUE
2016-09-12,"10",70.7603,8553.7603,29.14,TRUE
2016-09-12,"11",56.0008,8637.0008,28.13,TRUE
2016-09-12,"12",49.3851,8634.3851,24.81,TRUE
2016-09-12,"13",31.2407,8684.2407,22.5,TRUE
2016-09-12,"14",20.317,8645.317,17.1,TRUE
2016-09-12,"15",19.7835,8660.7835,16.94,TRUE
2016-09-12,"16",14.5914,8777.5914,16.88,TRUE
2016-09-12,"17",6.0328,8658.0328,19.63,TRUE
2016-09-12,"18",2.4507,8550.4507,20.73,TRUE
2016-09-12,"19",7.7637,8359.7637,17.24,TRUE
2016-09-12,"20",48.7144,8465.7144,17.02,TRUE
2016-09-12,"21",196.7802,8494.7802,17.62,TRUE
2016-09-12,"22",432.8505,8012.8505,15.73,TRUE
2016-09-12,"23",604.1977,7722.1977,15.26,TRUE
2016-09-12,"24",595.3968,7406.3968,15.45,FALSE
2016-09-13,"01",598.759,7174.759,13.5,FALSE
2016-09-13,"02",548.0641,7224.0641,13.5,FALSE
2016-09-13,"03",493.1356,7169.1356,13.5,FALSE
2016-09-13,"04",485.6066,7150.6066,13.5,FALSE
2016-09-13,"05",502.1918,7238.1918,13.51,FALSE
2016-09-13,"06",485.563,7889.563,14.36,FALSE
2016-09-13,"07",531.68,8212.68,15.45,FALSE
2016-09-13,"08",550.9693,8444.9693,15.46,TRUE
2016-09-13,"09",484.5817,8634.5817,15.47,TRUE
2016-09-13,"10",308.3034,8652.3034,16.05,TRUE
2016-09-13,"11",189.1102,8637.1102,17.95,TRUE
2016-09-13,"12",171.3837,8736.3837,20.2,TRUE
2016-09-13,"13",221.821,8740.821,24.45,TRUE
2016-09-13,"14",239.7263,8788.7263,30.71,TRUE
2016-09-13,"15",237.532,8835.532,24.11,TRUE
2016-09-13,"16",258.9157,9049.9157,24.21,TRUE
2016-09-13,"17",249.794,8865.794,32.75,TRUE
2016-09-13,"18",289.0142,8691.0142,28.79,TRUE
2016-09-13,"19",276.6582,8471.6582,18.2,TRUE
2016-09-13,"20",393.5839,8631.5839,17.17,TRUE
2016-09-13,"21",680.3384,8562.3384,17.8,TRUE
2016-09-13,"22",797.3061,8155.3061,15.45,TRUE
2016-09-13,"23",762.3114,7713.3114,15.27,TRUE
2016-09-13,"24",740.9127,7375.9127,14.29,FALSE
2016-09-14,"01",631.9566,7246.9566,13.51,FALSE
2016-09-14,"02",489.2637,7136.2637,14.64,FALSE
2016-09-14,"03",387.8676,7020.8676,13.63,FALSE
2016-09-14,"04",354.353,7074.353,14.35,FALSE
2016-09-14,"05",292.1365,7228.1365,15.25,FALSE
2016-09-14,"06",261.9626,7575.9626,15.3,FALSE
2016-09-14,"07",250.053,8050.053,15.46,FALSE
2016-09-14,"08",218.0698,8292.0698,16.41,TRUE
2016-09-14,"09",151.3343,8409.3343,16.38,TRUE
2016-09-14,"10",72.061,8653.061,22.31,TRUE
2016-09-14,"11",24.0462,8855.0462,32.94,TRUE
2016-09-14,"12",32.5913,8848.5913,33.75,TRUE
2016-09-14,"13",28.8203,8848.8203,34.46,TRUE
2016-09-14,"14",51.4461,8797.4461,35.57,TRUE
2016-09-14,"15",67.5436,8966.5436,34.31,TRUE
2016-09-14,"16",51.9081,8934.9081,36.19,TRUE
2016-09-14,"17",50.9921,9054.9921,41.05,TRUE
2016-09-14,"18",38.8064,8971.8064,42.01,TRUE
2016-09-14,"19",18.7434,8730.7434,35.32,TRUE
2016-09-14,"20",23.6523,8596.6523,33.44,TRUE
2016-09-14,"21",57.1014,8769.1014,36.97,TRUE
2016-09-14,"22",125.5708,8376.5708,25.23,TRUE
2016-09-14,"23",138.265,7912.265,17.21,TRUE
2016-09-14,"24",139.6542,7569.6542,14.82,FALSE
2016-09-15,"01",103.7941,7359.7941,15.38,FALSE
2016-09-15,"02",124.7364,7254.7364,15.26,FALSE
2016-09-15,"03",148.7091,6970.7091,15.26,FALSE
2016-09-15,"04",168.1217,7053.1217,15.25,FALSE
2016-09-15,"05",154.8795,7143.8795,15.25,FALSE
2016-09-15,"06",111.4219,7680.4219,15.3,FALSE
2016-09-15,"07",88.9421,7945.9421,15.85,FALSE
2016-09-15,"08",73.1757,8275.1757,18.34,TRUE
2016-09-15,"09",86.3256,8382.3256,18.3,TRUE
2016-09-15,"10",42.8614,8526.8614,20.83,TRUE
2016-09-15,"11",35.8808,8707.8808,28.91,TRUE
2016-09-15,"12",18.3774,8773.3774,31.6,TRUE
2016-09-15,"13",24.4659,8807.4659,32.84,TRUE
2016-09-15,"14",61.3774,8927.3774,37.18,TRUE
2016-09-15,"15",102.5692,8999.5692,40.04,TRUE
2016-09-15,"16",107.8882,8922.8882,40.77,TRUE
2016-09-15,"17",125.1177,8925.1177,36.54,TRUE
2016-09-15,"18",178.1813,8771.1813,31.66,TRUE
2016-09-15,"19",193.3675,8931.3675,28.87,TRUE
2016-09-15,"20",270.2479,8683.2479,19.72,TRUE
2016-09-15,"21",390.9003,8591.9003,17.73,TRUE
2016-09-15,"22",469.6066,8241.6066,15.56,TRUE
2016-09-15,"23",478.589,7749.589,15.28,TRUE
2016-09-15,"24",497.9349,7345.9349,15.47,FALSE
2016-09-16,"01",489.5562,7202.5562,13.55,FALSE
2016-09-16,"02",433.5564,7176.5564,13.5,FALSE
2016-09-16,"03",411.2753,7697.2753,14.08,FALSE
2016-09-16,"04",426.1121,7630.1121,15.25,FALSE
2016-09-16,"05",428.5294,7787.5294,15.26,FALSE
2016-09-16,"06",447.7411,7866.7411,15.26,FALSE
2016-09-16,"07",480.3934,8208.3934,15.33,FALSE
2016-09-16,"08",466.6175,8159.6175,15.37,TRUE
2016-09-16,"09",411.4487,8409.4487,15.47,TRUE
2016-09-16,"10",331.5314,8610.5314,16.58,TRUE
2016-09-16,"11",281.7338,8796.7338,18.27,TRUE
2016-09-16,"12",278.6977,8893.6977,19.43,TRUE
2016-09-16,"13",314.5567,8778.5567,20.49,TRUE
2016-09-16,"14",399.1823,8838.1823,18.93,TRUE
2016-09-16,"15",518.8398,8855.8398,18.05,TRUE
2016-09-16,"16",589.9194,8904.9194,17.65,TRUE
2016-09-16,"17",576.7729,8991.7729,18.4,TRUE
2016-09-16,"18",584.9258,8879.9258,18.67,TRUE
2016-09-16,"19",586.7559,8861.7559,19.46,TRUE
2016-09-16,"20",753.6985,8777.6985,19.21,TRUE
2016-09-16,"21",941.3286,8817.3286,17.08,TRUE
2016-09-16,"22",1091.9861,8461.9861,15.4,TRUE
2016-09-16,"23",1091.6556,8167.6556,15.27,TRUE
2016-09-16,"24",1101.5632,8065.5632,15.25,FALSE
2016-09-17,"01",1062.8287,7907.8287,14.41,FALSE
2016-09-17,"02",976.3002,7645.3002,14.9,FALSE
2016-09-17,"03",893.6387,7641.6387,14.29,FALSE
2016-09-17,"04",867.7092,7531.7092,13.77,FALSE
2016-09-17,"05",867.087,7590.087,13.71,FALSE
2016-09-17,"06",939.9425,7532.9425,14.26,FALSE
2016-09-17,"07",1090.2322,7617.2322,13.51,FALSE
2016-09-17,"08",1101.9017,7521.9017,13.51,TRUE
2016-09-17,"09",1011.7398,8122.7398,14.27,TRUE
2016-09-17,"10",949.0841,7839.0841,15.33,TRUE
2016-09-17,"11",946.8278,8206.8278,15.29,TRUE
2016-09-17,"12",980.8435,8423.8435,15.43,TRUE
2016-09-17,"13",983.1261,8495.1261,15.46,TRUE
2016-09-17,"14",985.1078,8509.1078,15.47,TRUE
2016-09-17,"15",980.9642,8500.9642,15.47,TRUE
2016-09-17,"16",947.0752,8544.0752,15.49,TRUE
2016-09-17,"17",955.4081,8590.4081,16.15,TRUE
2016-09-17,"18",983.674,8586.674,16.22,TRUE
2016-09-17,"19",935.4455,8329.4455,15.36,TRUE
2016-09-17,"20",838.1656,8406.1656,15.34,TRUE
2016-09-17,"21",862.5539,8380.5539,15.41,TRUE
2016-09-17,"22",985.6456,8319.6456,15.29,TRUE
2016-09-17,"23",1108.7338,8196.7338,15.25,TRUE
2016-09-17,"24",1038.8727,7883.8727,15.25,FALSE
2016-09-18,"01",1074.1007,7724.1007,14.09,FALSE
2016-09-18,"02",1168.1941,7673.1941,13.51,FALSE
2016-09-18,"03",1131.5672,7780.5672,13.5,FALSE
2016-09-18,"04",1091.5479,7751.5479,13.51,FALSE
2016-09-18,"05",1087.3608,7742.3608,13.51,FALSE
2016-09-18,"06",1078.2669,7917.2669,14,FALSE
2016-09-18,"07",985.7272,8045.7272,15.25,FALSE
2016-09-18,"08",888.4709,7953.4709,15.26,FALSE
2016-09-18,"09",881.9016,7846.9016,15.26,FALSE
2016-09-18,"10",962.5141,8112.5141,15.25,FALSE
2016-09-18,"11",970.6058,8209.6058,15.26,FALSE
2016-09-18,"12",936.2994,8247.2994,15.26,FALSE
2016-09-18,"13",884.8012,8384.8012,15.38,FALSE
2016-09-18,"14",927.8117,8420.8117,15.46,FALSE
2016-09-18,"15",1060.6792,8383.6792,15.4,FALSE
2016-09-18,"16",1093.8095,8441.8095,15.37,FALSE
2016-09-18,"17",1103.9995,8727.9995,15.41,FALSE
2016-09-18,"18",1033.4642,8734.4642,15.41,FALSE
2016-09-18,"19",930.2658,8377.2658,15.28,FALSE
2016-09-18,"20",886.5047,8717.5047,15.33,FALSE
2016-09-18,"21",889.4032,8724.4032,15.46,FALSE
2016-09-18,"22",863.6201,8377.6201,15.38,FALSE
2016-09-18,"23",796.3677,8133.3677,15.3,FALSE
2016-09-18,"24",687.1443,7834.1443,15.25,FALSE
2016-09-19,"01",788.8443,7626.8443,14.58,FALSE
2016-09-19,"02",925.48,7616.48,13.5,FALSE
2016-09-19,"03",936.9213,7642.9213,13.5,FALSE
2016-09-19,"04",862.2442,7603.2442,13.5,FALSE
2016-09-19,"05",701.0333,7657.0333,13.51,FALSE
2016-09-19,"06",598.3292,8085.3292,15.26,FALSE
2016-09-19,"07",508.0572,8347.0572,15.42,FALSE
2016-09-19,"08",438.4147,8430.4147,16.56,TRUE
2016-09-19,"09",241.0655,8366.0655,22.74,TRUE
2016-09-19,"10",107.0087,8640.0087,31.56,TRUE
2016-09-19,"11",209.9509,8555.9509,34.18,TRUE
2016-09-19,"12",529.6327,8704.6327,18.18,TRUE
2016-09-19,"13",651.128,8644.128,15.67,TRUE
2016-09-19,"14",682.6798,8680.6798,15.4,TRUE
2016-09-19,"15",657.4985,8632.4985,15.37,TRUE
2016-09-19,"16",671.181,8884.181,15.48,TRUE
2016-09-19,"17",611.9857,8849.9857,16.84,TRUE
2016-09-19,"18",606.5721,8767.5721,15.87,TRUE
2016-09-19,"19",474.3516,8621.3516,15.48,TRUE
2016-09-19,"20",373.1405,8931.1405,19.03,TRUE
2016-09-19,"21",399.6265,8679.6265,20.3,TRUE
2016-09-19,"22",421.4771,8304.4771,16.67,TRUE
2016-09-19,"23",450.6478,7888.6478,15.3,TRUE
2016-09-19,"24",313.459,7994.459,15.26,FALSE
2016-09-20,"01",278.9438,7859.9438,15.38,FALSE
2016-09-20,"02",238.862,7955.862,15.39,FALSE
2016-09-20,"03",304.0294,7668.0294,15.31,FALSE
2016-09-20,"04",349.854,7806.854,15.26,FALSE
2016-09-20,"05",239.8104,7828.8104,15.34,FALSE
2016-09-20,"06",288.1701,7562.1701,15.26,FALSE
2016-09-20,"07",331.3991,8324.3991,15.41,FALSE
2016-09-20,"08",320.4244,8111.4244,15.35,TRUE
2016-09-20,"09",323.3628,8332.3628,15.42,TRUE
2016-09-20,"10",250.8107,8295.8107,15.46,TRUE
2016-09-20,"11",236.1119,8408.1119,15.47,TRUE
2016-09-20,"12",219.0735,8667.0735,16.93,TRUE
2016-09-20,"13",189.9336,8958.9336,19.91,TRUE
2016-09-20,"14",190.4503,8673.4503,19.64,TRUE
2016-09-20,"15",298.138,8577.138,17.68,TRUE
2016-09-20,"16",459.9202,8675.9202,16.05,TRUE
2016-09-20,"17",618.7219,8746.7219,15.47,TRUE
2016-09-20,"18",687.8935,8720.8935,15.43,TRUE
2016-09-20,"19",635.975,8564.975,15.41,TRUE
2016-09-20,"20",547.9429,8645.9429,15.44,TRUE
2016-09-20,"21",537.0108,8761.0108,15.51,TRUE
2016-09-20,"22",379.9468,8491.9468,15.49,TRUE
2016-09-20,"23",330.8782,8033.8782,15.4,TRUE
2016-09-20,"24",279.9733,7885.9733,15.3,FALSE
2016-09-21,"01",265.1299,7636.1299,15.28,FALSE
2016-09-21,"02",176.8496,7553.8496,15.26,FALSE
2016-09-21,"03",110.9026,7577.9026,15.26,FALSE
2016-09-21,"04",136.7485,7583.7485,15.26,FALSE
2016-09-21,"05",124.1416,7567.1416,15.26,FALSE
2016-09-21,"06",77.5172,7948.5172,15.43,FALSE
2016-09-21,"07",72.926,8240.926,15.47,FALSE
2016-09-21,"08",41.3506,8195.3506,15.7,TRUE
2016-09-21,"09",42.7058,8282.7058,15.85,TRUE
2016-09-21,"10",18.8881,8409.8881,16.19,TRUE
2016-09-21,"11",18.5428,8485.5428,20.67,TRUE
2016-09-21,"12",7.2968,8593.2968,19.8,TRUE
2016-09-21,"13",8.0872,8651.0872,21.39,TRUE
2016-09-21,"14",11.7975,8669.7975,21.41,TRUE
2016-09-21,"15",18.1674,8622.1674,20.65,TRUE
2016-09-21,"16",26.043,8656.043,21.33,TRUE
2016-09-21,"17",24.6679,8857.6679,30.06,TRUE
2016-09-21,"18",26.5114,8803.5114,31.61,TRUE
2016-09-21,"19",26.43,8717.43,22.95,TRUE
2016-09-21,"20",39.9167,8719.9167,21.38,TRUE
2016-09-21,"21",70.5882,8693.5882,21.3,TRUE
2016-09-21,"22",128.821,8314.821,20.93,TRUE
2016-09-21,"23",243.1492,8214.1492,18.09,TRUE
2016-09-21,"24",311.568,8026.568,15.38,FALSE
2016-09-22,"01",303.5193,7907.5193,15.46,FALSE
2016-09-22,"02",247.213,7708.213,15.45,FALSE
2016-09-22,"03",230.9502,7651.9502,15.38,FALSE
2016-09-22,"04",214.134,7685.134,15.42,FALSE
2016-09-22,"05",248.5489,7522.5489,15.35,FALSE
2016-09-22,"06",268.9563,7901.9563,15.32,FALSE
2016-09-22,"07",304.621,8230.621,15.45,FALSE
2016-09-22,"08",344.0565,8269.0565,15.46,TRUE
2016-09-22,"09",321.9529,8485.9529,15.5,TRUE
2016-09-22,"10",257.718,8661.718,19.68,TRUE
2016-09-22,"11",220.225,8850.225,26.77,TRUE
2016-09-22,"12",207.5077,8491.5077,28.12,TRUE
2016-09-22,"13",258.0782,8742.0782,20.6,TRUE
2016-09-22,"14",327.0657,8696.0657,20.7,TRUE
2016-09-22,"15",358.2256,8659.2256,18.43,TRUE
2016-09-22,"16",405.4235,8553.4235,20.91,TRUE
2016-09-22,"17",432.7947,8683.7947,21.41,TRUE
2016-09-22,"18",467.7615,8609.7615,21.4,TRUE
2016-09-22,"19",444.0351,8703.0351,21.41,TRUE
2016-09-22,"20",435.9597,8850.9597,21.41,TRUE
2016-09-22,"21",472.3114,8634.3114,20.81,TRUE
2016-09-22,"22",457.3195,8510.3195,19.15,TRUE
2016-09-22,"23",340.9725,8159.9725,18.92,TRUE
2016-09-22,"24",272.3792,7775.3792,15.47,FALSE
2016-09-23,"01",252.9411,7669.9411,19.3,FALSE
2016-09-23,"02",246.6481,7550.6481,16.28,FALSE
2016-09-23,"03",246.6306,7563.6306,15.42,FALSE
2016-09-23,"04",235.3408,7584.3408,15.39,FALSE
2016-09-23,"05",215.2833,7795.2833,15.46,FALSE
2016-09-23,"06",178.1181,8012.1181,16.57,FALSE
2016-09-23,"07",147.0457,8299.0457,20.62,FALSE
2016-09-23,"08",173.9612,8455.9612,21.49,TRUE
2016-09-23,"09",193.766,8490.766,21.42,TRUE
2016-09-23,"10",247.3408,8697.3408,21.41,TRUE
2016-09-23,"11",286.4146,8729.4146,21.41,TRUE
2016-09-23,"12",433.0915,8561.0915,21.06,TRUE
2016-09-23,"13",574.9128,8591.9128,18,TRUE
2016-09-23,"14",656.8592,8769.8592,18.03,TRUE
2016-09-23,"15",654.0351,8763.0351,17.35,TRUE
2016-09-23,"16",672.6224,8859.6224,18.83,TRUE
2016-09-23,"17",693.629,8750.629,19.01,TRUE
2016-09-23,"18",649.7173,8713.7173,18.91,TRUE
2016-09-23,"19",715.2792,8455.2792,16.46,TRUE
2016-09-23,"20",855.2308,8540.2308,15.46,TRUE
2016-09-23,"21",1030.2844,8570.2844,15.42,TRUE
2016-09-23,"22",1087.6229,8429.6229,15.29,TRUE
2016-09-23,"23",1092.7008,8324.7008,15.26,TRUE
2016-09-23,"24",1104.0952,8229.0952,16.75,FALSE
2016-09-24,"01",1109.4149,7855.4149,13.74,FALSE
2016-09-24,"02",1097.7697,7902.7697,13.5,FALSE
2016-09-24,"03",1008.8004,7835.8004,13.5,FALSE
2016-09-24,"04",955.6932,7825.6932,13.51,FALSE
2016-09-24,"05",912.5023,7958.5023,14.15,FALSE
2016-09-24,"06",967.5548,7739.5548,14.29,FALSE
2016-09-24,"07",983.4328,7953.4328,14.93,FALSE
2016-09-24,"08",1024.4639,8002.4639,13.51,TRUE
2016-09-24,"09",897.3221,8467.3221,14.93,TRUE
2016-09-24,"10",733.5127,8497.5127,15.46,TRUE
2016-09-24,"11",662.0144,8521.0144,15.47,TRUE
2016-09-24,"12",719.2126,8541.2126,15.47,TRUE
2016-09-24,"13",633.1485,8671.1485,15.95,TRUE
2016-09-24,"14",475.2389,8908.2389,25.3,TRUE
2016-09-24,"15",327.4939,8847.4939,32.34,TRUE
2016-09-24,"16",302.2777,8719.2777,33.15,TRUE
2016-09-24,"17",317.369,8457.369,21.48,TRUE
2016-09-24,"18",259.5589,8400.5589,21.41,TRUE
2016-09-24,"19",171.5867,8241.5867,21.41,TRUE
2016-09-24,"20",158.8706,8329.8706,21.41,TRUE
2016-09-24,"21",291.6362,8395.6362,21.41,TRUE
2016-09-24,"22",281.8238,8232.8238,17.55,TRUE
2016-09-24,"23",426.8802,8108.8802,16.01,TRUE
2016-09-24,"24",469.8338,7955.8338,15.25,FALSE
2016-09-25,"01",544.6256,7744.6256,15.28,FALSE
2016-09-25,"02",578.6791,7681.6791,15.26,FALSE
2016-09-25,"03",585.0593,7597.0593,15.26,FALSE
2016-09-25,"04",542.3111,7636.3111,15.25,FALSE
2016-09-25,"05",423.5514,7753.5514,15.26,FALSE
2016-09-25,"06",334.7935,7740.7935,15.34,FALSE
2016-09-25,"07",324.7702,7739.7702,15.37,FALSE
2016-09-25,"08",336.7989,7509.7989,15.3,FALSE
2016-09-25,"09",257.9071,7808.9071,15.32,FALSE
2016-09-25,"10",197.0688,7970.0688,15.46,FALSE
2016-09-25,"11",376.1109,8010.1109,15.47,FALSE
